Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Units_Sold,Discount_Applied,Revenue,Clicks,Impressions,Conversion_Rate,Category,Region,Ad_CTR,Ad_CPC,Ad_Spend
3eb80987-8d99-45da-a540-d341cf290630,Customer_17584,Product_872,2024-06-20,182,0.22,1057.63,12,409,0.03,Electronics,Asia,0.0923,1.71,157.83
1eb70b3e-36b0-451a-97d1-d4eab1a89666,Customer_14251,Product_928,2024-02-05,182,0.15,223.8,22,74,0.3,Clothing,Europe,0.1002,1.01,101.2
08594f7d-ea23-49be-9c65-f5ccb0bc7aa6,Customer_10175,Product_164,2024-05-28,197,0.23,915.78,44,212,0.21,Books,North America,0.0264,0.25,6.6
8af728be-e63c-42e1-bdbd-f67a00e84119,Customer_16082,Product_376,2023-12-28,237,0.29,1043.81,16,250,0.06,Electronics,North America,0.0744,0.97,72.17
2a3578ad-1d55-4ea1-904f-2609e77eac8d,Customer_10337,Product_141,2024-11-21,208,0.0,684.92,37,473,0.08,Home Appliances,North America,0.1479,1.74,257.35
743b3c3a-568b-40c0-a7f1-e42e69ca0a91,Customer_3659,Product_681,2024-02-01,204,0.13,334.32,1,377,0.0,Home Appliances,North America,0.0967,1.65,159.55
01c1d4b3-3d03-4117-8ba1-417fc2ece5ba,Customer_12324,Product_528,2024-05-01,234,0.2,35.54,31,76,0.41,Electronics,North America,0.093,0.92,85.56
a5879b81-4512-4eac-bba0-c22efc3513ad,Customer_1912,Product_267,2024-03-18,198,0.29,577.97,13,366,0.04,Books,North America,0.0884,1.37,121.11
c450e5ec-afe6-43e1-8ddd-d6ba0bb35b8c,Customer_5880,Product_703,2024-10-19,200,0.28,1014.29,2,231,0.01,Electronics,Europe,0.1111,0.84,93.32
21d478d4-2295-4fe2-93a6-5fc5d7117fb2,Customer_16622,Product_455,2024-04-03,200,0.28,866.72,22,339,0.06,Electronics,Europe,0.1794,0.75,134.55
8c89a2fc-ad9a-4a82-aabd-9e2369cb8792,Customer_12494,Product_690,2024-01-08,168,0.07,1806.8,13,474,0.03,Clothing,Asia,0.0186,1.07,19.9
47dcb38d-9135-4c94-817d-52b355dfba6d,Customer_11327,Product_711,2024-02-05,159,0.07,1013.72,0,308,0.0,Home Appliances,Asia,0.0244,1.59,38.8
88306eb8-01f7-49d9-962c-698db7c9a29f,Customer_7374,Product_63,2024-11-15,174,0.01,466.49,42,485,0.09,Home Appliances,Europe,0.0884,0.54,47.74
366cbc46-15e7-4f1d-8e9f-2df07804351c,Customer_515,Product_512,2024-06-18,208,0.2,1330.53,20,183,0.11,Home Appliances,North America,0.0799,0.39,31.16
cd47351f-01a4-4a14-86a4-7c3c8a511c39,Customer_2325,Product_878,2024-07-28,151,0.19,236.28,23,170,0.14,Books,Asia,0.0501,1.08,54.11
d73d7935-1e3b-4005-b012-c20392e9e41f,Customer_584,Product_830,2024-11-02,168,0.15,1150.02,46,291,0.16,Books,Europe,0.1097,1.87,205.14
d802a1ef-3701-4571-a531-fb55ed453aca,Customer_16835,Product_695,2024-09-25,173,0.29,244.91,34,67,0.51,Home Appliances,Europe,0.1115,0.35,39.02
f38ce882-d419-48b6-8fb4-acf4ff0fb8a5,Customer_12043,Product_48,2024-09-08,206,0.09,193.74,6,138,0.04,Home Appliances,North America,0.0333,1.47,48.95
ece4fff6-9f32-4107-a08a-af2828089e0c,Customer_7897,Product_952,2024-07-15,224,0.09,392.04,29,26,1.12,Toys,North America,0.0238,1.82,43.32
fbb4ccc2-7d7c-4867-a2f2-5dc8501cf4a3,Customer_13613,Product_707,2024-07-27,168,0.01,1269.3,2,105,0.02,Clothing,Asia,0.0818,0.84,68.71
a936eeea-3847-4dc4-99de-e59c244bf14a,Customer_5387,Product_492,2024-10-31,207,0.15,358.25,36,452,0.08,Home Appliances,North America,0.1035,1.09,112.82
8a885a3a-8422-4a92-ad4d-482153c22ab1,Customer_18948,Product_606,2024-05-26,200,0.05,137.46,14,212,0.07,Electronics,Europe,0.1403,1.71,239.91
649b8cec-f3cb-43c0-9bb1-27a3733550db,Customer_506,Product_872,2024-01-03,182,0.15,1152.55,33,353,0.09,Electronics,Asia,0.1481,0.23,34.06
ab7ede50-dfab-4822-a0c1-deaeb0954e6b,Customer_1137,Product_644,2024-05-08,176,0.08,708.73,12,37,0.32,Home Appliances,Europe,0.1081,0.22,23.78
8acf0b98-cbfc-4c11-a138-e4a1484f06a2,Customer_3843,Product_685,2024-06-12,176,0.27,1275.4,27,213,0.13,Home Appliances,Europe,0.0887,1.12,99.34
e0e10d43-d15a-4008-97c0-47ca46c1975b,Customer_12140,Product_493,2024-09-22,234,0.0,361.46,31,359,0.09,Electronics,North America,0.014,1.73,24.22
342e2ca5-acc4-4022-b151-8942bf02f48d,Customer_5411,Product_641,2024-11-05,183,0.25,185.8,7,449,0.02,Clothing,Europe,0.1436,1.8,258.48
c90e09c7-669f-41ab-b870-116a68a9a616,Customer_11332,Product_506,2024-02-07,158,0.28,259.13,1,44,0.02,Home Appliances,Asia,0.0369,0.16,5.9
9fb98309-2f8f-44d7-9a2c-bd7e37d19380,Customer_18290,Product_565,2024-03-13,189,0.02,75.52,44,331,0.13,Toys,Europe,0.0788,1.48,116.62
b0474607-56c9-4206-97b8-ce3f495472e4,Customer_13705,Product_500,2024-07-31,189,0.13,214.59,7,462,0.02,Toys,Europe,0.1772,1.9,336.68
2e3f92a0-f07b-4e56-acf7-0194cae5cce2,Customer_1480,Product_149,2024-02-03,176,0.3,866.49,38,96,0.4,Home Appliances,Europe,0.0163,0.69,11.25
80f8f620-dacd-47f7-9d04-78066a4f5081,Customer_5773,Product_899,2024-02-19,173,0.23,358.42,22,306,0.07,Toys,Asia,0.1361,0.97,132.02
a0d20a2f-6659-4be4-b39c-55e1cf598b63,Customer_6764,Product_378,2024-04-08,173,0.13,806.0,38,215,0.18,Toys,Asia,0.0832,0.84,69.89
98d31861-3512-438c-9357-60852a12497d,Customer_2588,Product_913,2024-05-08,180,0.14,108.09,6,420,0.01,Electronics,Asia,0.1299,1.04,135.1
991891c0-d28d-477a-a2b3-89c1ae6f7397,Customer_13482,Product_404,2024-08-30,197,0.08,1336.83,24,214,0.11,Books,North America,0.0293,0.64,18.75
7069304a-9118-416a-82d8-7d626ac6889e,Customer_14226,Product_631,2024-03-19,175,0.18,132.64,13,256,0.05,Home Appliances,Europe,0.0612,0.74,45.29
6f74b171-c7d6-4ead-a1c0-4c3cf7101c41,Customer_11345,Product_610,2024-09-23,234,0.22,380.69,31,438,0.07,Electronics,North America,0.0189,1.06,20.03
913154ed-489b-4b03-b66d-22eed4de0c51,Customer_8442,Product_532,2024-06-10,201,0.15,544.03,23,212,0.11,Electronics,Europe,0.0162,1.47,23.81
694f8748-bcfd-492b-8bfe-a7090de0e175,Customer_7490,Product_446,2024-08-21,189,0.08,291.52,4,57,0.07,Toys,Europe,0.1958,0.46,90.07
419f4d0f-5e98-48bf-9ff5-91f81260515c,Customer_1034,Product_618,2024-10-14,175,0.17,1638.25,8,227,0.04,Toys,Asia,0.1159,1.13,130.97
48123dd2-fc19-4bf1-9cfc-f984078cec65,Customer_7197,Product_144,2023-12-20,228,0.05,970.33,48,429,0.11,Toys,North America,0.088,1.23,108.24
b1d37d1b-5108-49ae-a49c-3ec4e2e7683b,Customer_7226,Product_680,2024-01-19,175,0.15,860.6,40,479,0.08,Home Appliances,Europe,0.1209,1.15,139.04
52e8fd49-8fd8-4a29-b797-6ecbd8a15de6,Customer_7531,Product_89,2024-02-05,150,0.16,132.75,25,467,0.05,Books,Asia,0.0509,1.91,97.22
28853cac-ac99-4fdd-9536-5b672fb03d49,Customer_14948,Product_25,2024-01-17,153,0.29,168.72,6,269,0.02,Books,Asia,0.1585,0.43,68.15
e55b0602-6c6a-4798-8d6c-2c8b375436d9,Customer_384,Product_384,2024-06-13,206,0.24,408.17,25,198,0.13,Home Appliances,North America,0.1546,0.23,35.56
6db81866-de97-4df0-8d5e-ce15658f802a,Customer_11123,Product_256,2024-11-02,228,0.14,1060.07,7,34,0.21,Toys,North America,0.1461,0.5,73.05
7df58cd8-946d-462f-b59d-5169bdb6e6f4,Customer_15342,Product_464,2024-08-05,175,0.09,158.48,33,423,0.08,Home Appliances,Europe,0.1551,0.74,114.77
6066948a-7c5f-49aa-9715-4bf30c996380,Customer_14088,Product_188,2024-01-07,151,0.09,582.62,24,179,0.13,Books,Asia,0.1639,0.72,118.01
deb06095-6281-44c9-82a0-41558d202d1b,Customer_4822,Product_399,2024-08-04,206,0.13,408.15,47,315,0.15,Home Appliances,North America,0.0853,1.19,101.51
c22f9f58-68dd-4009-85ea-8c6a030f7d42,Customer_18466,Product_378,2024-11-10,189,0.15,393.74,49,194,0.25,Toys,Europe,0.1127,1.12,126.22
25d9c02b-c0a0-4fcc-8135-11935dc69e9d,Customer_7604,Product_577,2024-09-30,167,0.22,908.11,45,327,0.14,Clothing,Asia,0.1861,0.52,96.77
424737dd-2064-42df-93c0-d13b7212cf6b,Customer_15038,Product_605,2023-12-20,189,0.17,170.08,10,298,0.03,Toys,Europe,0.0739,0.64,47.3
abe90125-0e59-4245-8a0d-ef2d3a28cbfb,Customer_6981,Product_769,2024-07-12,158,0.19,59.52,49,132,0.37,Home Appliances,Asia,0.1566,0.13,20.36
45ce3f30-0558-40a4-833d-106f66575fbc,Customer_7526,Product_862,2024-07-26,235,0.06,248.67,22,285,0.08,Electronics,North America,0.0865,1.86,160.89
394635be-ecd8-4a40-8fdf-df000efd2d5f,Customer_14452,Product_873,2024-08-01,195,0.14,270.62,30,416,0.07,Books,North America,0.052,1.78,92.56
d88fd936-78ca-40c0-838a-a2fee101ecf1,Customer_16551,Product_756,2023-12-26,215,0.24,521.19,44,245,0.18,Clothing,North America,0.1941,1.58,306.68
3da3656d-f13a-4417-8352-2384c8441dad,Customer_15829,Product_900,2024-11-03,191,0.18,407.64,18,361,0.05,Toys,Europe,0.0954,1.23,117.34
efe60970-11d2-40ed-82bf-7ece51fcb88f,Customer_19322,Product_725,2023-12-09,172,0.27,83.09,26,438,0.06,Toys,Asia,0.1035,1.87,193.54
41770ccf-0a46-4418-a5fd-c04b269054f9,Customer_4054,Product_831,2024-02-11,181,0.14,532.51,33,449,0.07,Electronics,Asia,0.0666,1.34,89.24
60405d8d-9af1-4242-bd15-1b98e413746a,Customer_14845,Product_271,2024-01-30,175,0.07,1309.85,14,425,0.03,Home Appliances,Europe,0.1413,0.51,72.06
bfc28b73-c1f1-48aa-b683-2f5b9783300e,Customer_1587,Product_771,2024-08-04,175,0.28,704.82,3,408,0.01,Toys,Asia,0.0344,1.2,41.28
c5252237-0267-42f1-a524-4a72f30ace54,Customer_14135,Product_103,2024-08-11,227,0.08,994.12,43,161,0.27,Toys,North America,0.0632,1.11,70.15
e10ef7db-6895-4029-84ea-6a1d2457aec0,Customer_5622,Product_565,2024-10-30,193,0.26,228.1,34,97,0.35,Toys,Europe,0.0687,1.87,128.47
eab187e1-4f5d-40a4-92b7-acbd9679c76a,Customer_17670,Product_680,2024-01-28,160,0.17,1120.47,3,148,0.02,Home Appliances,Asia,0.0363,1.9,68.97
f772ad7a-1518-48b1-b138-93da21e148bf,Customer_15542,Product_821,2024-10-06,166,0.15,482.09,13,143,0.09,Clothing,Asia,0.0986,0.97,95.64
514052f6-b382-449a-a5c6-6ad9d2fec2aa,Customer_866,Product_131,2024-11-11,168,0.22,358.43,45,190,0.24,Clothing,Asia,0.094,0.77,72.38
07c4418e-3f4e-48bb-a451-cfdc4695c19b,Customer_2088,Product_82,2023-12-31,181,0.16,16.66,36,302,0.12,Clothing,Europe,0.191,0.43,82.13
eaadbc4e-c352-404f-88c0-5eb8fbd54dab,Customer_9775,Product_646,2024-08-14,224,0.05,345.0,11,492,0.02,Toys,North America,0.1315,0.75,98.62
59e8ffd5-6f28-4d0d-bc2f-c6b0ec852d80,Customer_7243,Product_766,2024-05-18,207,0.0,259.08,8,462,0.02,Home Appliances,North America,0.1374,0.82,112.67
704cd81b-bf3c-42f0-a6bb-7a382ed66026,Customer_9118,Product_310,2024-03-08,201,0.01,833.07,14,476,0.03,Electronics,Europe,0.0395,1.52,60.04
f6fddb01-596f-4a3b-b310-537972073b61,Customer_10287,Product_449,2024-03-31,227,0.05,240.4,22,482,0.05,Toys,North America,0.0705,0.45,31.72
36c31394-1ebf-4767-b632-9dc3745c222b,Customer_19618,Product_197,2024-05-06,198,0.04,577.08,36,248,0.15,Books,North America,0.175,0.82,143.5
ce9406bf-bf02-481a-ac6b-e2cccf020a54,Customer_8511,Product_353,2024-05-21,173,0.01,65.52,35,418,0.08,Toys,Asia,0.198,1.2,237.6
76d73d5d-18b8-4706-9a6a-9e4b7e44b24f,Customer_10564,Product_750,2024-04-20,165,0.22,207.19,40,136,0.29,Books,Europe,0.1928,1.39,267.99
cccd52d4-0781-4279-93db-5fd3484bfefd,Customer_15904,Product_436,2024-09-04,173,0.02,335.33,40,25,1.6,Home Appliances,Europe,0.1228,1.74,213.67
da25b3bc-1de5-4dd0-8c3a-8bfe4a39b60c,Customer_1810,Product_63,2024-03-13,204,0.17,195.55,41,172,0.24,Home Appliances,North America,0.0657,1.85,121.54
22709cef-66c9-43d7-9c41-f1eae8aa4468,Customer_14721,Product_496,2024-08-20,224,0.08,235.69,11,360,0.03,Toys,North America,0.162,0.13,21.06
3ad417e2-999d-4f1e-a8e1-203e913fd2de,Customer_5670,Product_697,2024-09-28,224,0.22,335.87,37,181,0.2,Toys,North America,0.0467,1.88,87.8
8246f21e-8af5-49cb-ad5c-b5209b48fbb8,Customer_923,Product_352,2024-10-17,181,0.23,326.91,14,433,0.03,Clothing,Europe,0.1427,1.58,225.47
8c767104-6074-4b6b-9d03-6d6686f2ebd3,Customer_669,Product_185,2024-05-14,152,0.07,867.89,10,355,0.03,Books,Asia,0.1538,0.92,141.5
e8950774-c134-4dc9-9194-e32e30bc2058,Customer_6771,Product_410,2024-05-26,167,0.14,725.55,5,10,0.5,Books,Europe,0.0991,1.2,118.92
81471be6-88ab-4038-a9ed-2a79ca8f66b2,Customer_15966,Product_408,2024-02-02,195,0.06,435.6,46,184,0.25,Books,North America,0.1614,1.96,316.34
bf60f8ed-c739-4800-a55d-0b098053e913,Customer_4793,Product_778,2024-07-30,167,0.22,25.23,46,196,0.23,Books,Europe,0.0189,0.16,3.02
259dc8b0-9420-4e8d-a4a5-37ee019ce7d5,Customer_6566,Product_311,2024-10-20,181,0.11,602.41,40,187,0.21,Electronics,Asia,0.0656,1.56,102.34
7731e5d0-a2fb-4780-8cf0-f6195f5a7db6,Customer_17347,Product_589,2024-04-11,174,0.18,331.04,22,426,0.05,Toys,Asia,0.0605,0.71,42.95
aac57000-5e0e-42a2-ad18-54ee7cba3d27,Customer_9766,Product_863,2024-11-06,173,0.19,82.78,17,347,0.05,Home Appliances,Europe,0.1308,1.25,163.5
93576894-06fa-4085-bb7a-0af956713fca,Customer_19283,Product_986,2024-10-13,173,0.07,45.22,35,475,0.07,Home Appliances,Europe,0.103,1.53,157.59
1f87a17b-618f-463c-be4b-2ef3eec60948,Customer_3262,Product_257,2024-07-13,158,0.21,692.61,15,288,0.05,Home Appliances,Asia,0.013,0.57,7.41
56927b63-be64-4b23-a35e-75648176c8e1,Customer_11037,Product_395,2024-01-23,234,0.11,282.26,28,48,0.58,Electronics,North America,0.1543,0.92,141.96
05d2aecc-7c56-4577-a11d-b86f1cb9da59,Customer_12837,Product_651,2024-02-11,189,0.01,11.55,27,54,0.5,Toys,Europe,0.0474,0.67,31.76
8b132e10-5fa4-469f-b225-61586a5889b0,Customer_11992,Product_570,2024-06-06,157,0.08,291.48,1,253,0.0,Home Appliances,Asia,0.0687,0.3,20.61
a2553666-b1ce-4708-94c1-1bc2010c2e89,Customer_15544,Product_551,2024-03-04,200,0.12,1060.65,1,150,0.01,Electronics,Europe,0.1286,1.46,187.76
70a7bf88-c568-4818-ab28-dedb67a9d4b3,Customer_2510,Product_502,2024-10-26,159,0.03,513.96,41,149,0.28,Home Appliances,Asia,0.1538,0.57,87.67
9c38e9e1-6c40-422c-92ba-365ec0f8086b,Customer_10961,Product_979,2024-03-24,192,0.28,785.7,22,110,0.2,Toys,Europe,0.172,0.33,56.76
ac5a45a6-f820-4cfa-a441-6e985806c61f,Customer_9322,Product_514,2024-10-03,182,0.12,736.14,36,364,0.1,Clothing,Europe,0.1259,0.23,28.96
731db862-6890-41b0-8289-e04085cde2ca,Customer_15400,Product_423,2023-12-31,159,0.05,56.03,6,492,0.01,Home Appliances,Asia,0.0636,1.03,65.51
c6b68c6a-43b6-4318-801b-1d8a5579c3f7,Customer_4108,Product_519,2024-05-25,193,0.17,75.56,7,33,0.21,Toys,Europe,0.1653,0.65,107.44
c6fbb56c-11e4-4191-a6fe-b7d2ede0eec7,Customer_2372,Product_617,2024-08-06,228,0.17,335.75,6,61,0.1,Toys,North America,0.0937,0.94,88.08
d22c5311-b587-4fa0-a4bf-0b1e16ba5154,Customer_4237,Product_644,2024-06-10,158,0.14,331.25,18,80,0.23,Home Appliances,Asia,0.1595,1.47,234.46
ee729463-d4c0-4bf2-a509-00103ee06727,Customer_994,Product_967,2024-04-03,165,0.13,291.38,33,11,3.0,Books,Europe,0.0287,1.44,41.33
332b2b05-4631-401f-9e7c-41b71c174e9b,Customer_4403,Product_66,2024-11-02,174,0.11,914.23,0,22,0.0,Toys,Asia,0.0212,1.54,32.65
786ff95c-f93b-43a2-a254-15c83892e5be,Customer_5855,Product_290,2024-11-09,174,0.24,200.34,2,200,0.01,Toys,Asia,0.068,1.99,135.32
d9e5db58-4c02-4348-abc0-575e44d17383,Customer_9612,Product_282,2024-01-30,225,0.2,646.86,9,133,0.07,Toys,North America,0.0512,1.29,66.05
70e73c65-f325-4c27-bc64-521335b567ff,Customer_14513,Product_121,2024-03-28,225,0.1,869.74,6,283,0.02,Toys,North America,0.0914,1.62,148.07
c25011a8-a31f-46a5-9c00-1b7f2f48791b,Customer_9647,Product_633,2024-01-04,208,0.2,1510.56,32,485,0.07,Home Appliances,North America,0.0145,0.32,4.64
050e6436-8d8f-4246-8555-781518c202fe,Customer_54,Product_669,2024-11-15,198,0.25,74.36,16,427,0.04,Electronics,Europe,0.0984,1.95,191.88
f68152da-0f11-4157-a2ec-4267379fe53f,Customer_8997,Product_805,2023-12-12,153,0.09,1357.17,48,370,0.13,Books,Asia,0.0968,0.11,10.65
f97f3fe0-9f7a-435e-8dc6-6f302442db4c,Customer_1793,Product_388,2023-12-14,214,0.01,435.05,19,208,0.09,Clothing,North America,0.0707,1.84,130.09
b92a5a8a-7af7-4913-8765-890add6c0822,Customer_98,Product_591,2024-05-14,173,0.28,68.9,31,431,0.07,Home Appliances,Europe,0.1377,1.69,232.71
c5630de8-665b-4a28-9f12-453d6413fe6b,Customer_5900,Product_372,2024-08-15,200,0.26,662.98,32,133,0.24,Electronics,Europe,0.1574,0.72,113.33
b61b899d-aebb-415c-aa74-2fac61c61dac,Customer_15183,Product_275,2024-08-04,165,0.28,265.59,47,413,0.11,Books,Europe,0.0496,1.33,65.97
962bbc5f-0f1b-4717-9cbb-49f2c2f9ff8c,Customer_3347,Product_239,2024-05-30,214,0.19,663.21,21,481,0.04,Clothing,North America,0.142,1.02,144.84
8387de85-31e1-4be3-9fc4-14641fb31226,Customer_10323,Product_83,2024-03-15,207,0.07,494.61,41,252,0.16,Home Appliances,North America,0.1927,1.29,248.58
98cb026d-6960-4a34-8579-c4ddcae53b96,Customer_4642,Product_358,2024-08-07,165,0.24,656.84,9,147,0.06,Books,Europe,0.0741,1.72,127.45
4e2aac97-27fe-4daa-b82a-e0d4e391d011,Customer_17974,Product_985,2024-06-19,167,0.25,1218.0,1,365,0.0,Books,Europe,0.153,1.24,189.72
062cba81-35c9-4cd1-a28e-5cbf547e876f,Customer_5494,Product_316,2024-02-23,232,0.19,122.22,29,136,0.21,Electronics,North America,0.0445,0.56,24.92
3916c383-8379-490b-900a-7fefac864f9c,Customer_17931,Product_591,2024-04-14,204,0.08,176.09,33,102,0.32,Home Appliances,North America,0.0293,1.26,36.92
5bbabfe3-0bda-4808-a434-86497493cde9,Customer_3280,Product_940,2024-07-21,157,0.03,645.03,1,165,0.01,Home Appliances,Asia,0.0876,1.06,92.86
ff4418ad-ac68-41a5-80f1-95c6ee664a11,Customer_12770,Product_386,2024-09-13,193,0.1,10.84,38,364,0.1,Books,North America,0.0732,0.42,30.74
d1576add-a5bf-4825-a446-080682075e40,Customer_19791,Product_684,2024-04-04,181,0.07,912.18,22,319,0.07,Clothing,Europe,0.1907,1.53,291.77
567c67ba-2ea0-4eaa-bf00-6b5fdc7e2d44,Customer_13120,Product_297,2024-02-11,178,0.08,284.09,36,114,0.32,Electronics,Asia,0.1656,0.78,129.17
642562b8-fdec-4995-952a-6417c4411c1b,Customer_14518,Product_550,2024-11-09,181,0.04,957.24,19,182,0.1,Clothing,Europe,0.0953,1.56,148.67
061c3a1b-a785-4713-a6b2-dd37f355faf5,Customer_9955,Product_53,2024-03-04,203,0.19,92.87,22,252,0.09,Home Appliances,North America,0.0331,1.99,65.87
854e6a29-75e1-4257-a20b-3f768a6bd7c1,Customer_15172,Product_794,2024-04-30,158,0.02,1285.51,20,282,0.07,Home Appliances,Asia,0.0855,0.36,30.78
9293a1cd-001d-47d5-97f3-652457d2f5af,Customer_2460,Product_423,2024-07-07,157,0.13,34.21,16,329,0.05,Home Appliances,Asia,0.1817,0.91,165.35
117341e5-d0ed-4aed-9560-da4a352e245a,Customer_16063,Product_986,2024-02-27,206,0.11,129.82,14,495,0.03,Home Appliances,North America,0.1894,1.95,369.33
547dac71-a790-480f-a257-9f365348754f,Customer_3720,Product_78,2024-07-29,165,0.07,817.08,13,81,0.16,Clothing,Asia,0.0186,1.79,33.29
63a72ddb-b22b-4dfc-a119-65c04630676b,Customer_1976,Product_329,2024-07-08,172,0.19,809.19,29,219,0.13,Toys,Asia,0.0361,1.22,44.04
f9108bb7-0931-4784-9d86-8da9b675f2b2,Customer_3325,Product_863,2024-11-22,207,0.28,294.34,7,422,0.02,Home Appliances,North America,0.1413,1.72,243.04
1eda6420-6579-41d0-b211-151968e2ec1e,Customer_10842,Product_405,2024-11-16,182,0.22,1507.3,7,250,0.03,Electronics,Asia,0.0548,1.39,76.17
ceb48a61-a8de-4588-9bc3-6bb21d72b90f,Customer_3641,Product_461,2024-10-11,166,0.09,1073.57,13,121,0.11,Clothing,Asia,0.1926,0.79,152.15
35e79baf-c004-422c-a813-8b779fc57f3a,Customer_12131,Product_912,2024-09-20,172,0.27,32.1,41,285,0.14,Home Appliances,Europe,0.0127,0.52,6.6
a67c8055-33c7-49f2-b1ff-495e23cf8a88,Customer_14643,Product_852,2024-10-07,166,0.12,838.89,27,291,0.09,Clothing,Asia,0.1495,1.86,278.07
1b8e5352-61e1-4c56-b9d1-8b3ab8dc0234,Customer_5315,Product_415,2024-08-01,214,0.04,588.13,19,249,0.08,Clothing,North America,0.1484,1.57,232.99
b49f6aad-3252-4404-8e8c-243b5dc2a7e8,Customer_11348,Product_594,2024-06-09,198,0.06,673.87,34,14,2.43,Electronics,Europe,0.0438,0.9,39.42
0abb644a-7b65-41cd-bf1c-46c4d637f583,Customer_7302,Product_480,2024-01-09,195,0.23,625.9,29,114,0.25,Books,North America,0.1164,0.57,66.35
6b91cbf8-5d91-4533-bc40-ad2133b58696,Customer_14047,Product_142,2024-10-09,157,0.24,323.71,30,219,0.14,Home Appliances,Asia,0.0116,1.54,17.86
76b94bc5-8d13-4398-94db-449015a17f5b,Customer_2547,Product_143,2024-11-26,167,0.25,356.07,0,148,0.0,Clothing,Asia,0.085,1.79,152.15
b0963dd3-bd61-479d-9f7b-c3e1f80b2c95,Customer_8147,Product_249,2024-05-26,165,0.13,164.8,33,375,0.09,Clothing,Asia,0.0688,0.99,68.11
47384277-d155-413a-9896-605f00809bde,Customer_19327,Product_721,2024-02-15,172,0.05,422.6,9,456,0.02,Toys,Asia,0.1772,0.5,88.6
82fe266b-1bdb-42c8-986f-35ffc4ae8aea,Customer_8523,Product_520,2024-11-05,181,0.18,342.17,31,272,0.11,Clothing,Europe,0.1723,0.2,34.46
521d26f9-7447-4d5d-a8c3-0f0c8dda79cf,Customer_8337,Product_704,2024-09-07,189,0.17,155.44,23,38,0.61,Toys,Europe,0.0407,0.76,30.93
7e8a9ade-7f9e-41df-88cb-9713f2223f8c,Customer_17312,Product_477,2024-07-17,152,0.05,460.22,18,51,0.35,Books,Asia,0.0408,1.2,48.96
1e42ddfa-e4c4-4fb9-84fd-dbd63f96b4e7,Customer_7584,Product_873,2024-10-02,197,0.15,1069.91,21,368,0.06,Books,North America,0.1137,0.27,30.7
6bb79bdf-2177-454c-a358-35fe1bc407b0,Customer_1730,Product_224,2024-01-12,234,0.25,266.46,41,353,0.12,Electronics,North America,0.1975,1.84,363.4
183addac-885f-42df-9bdd-cd81c6e006c8,Customer_10895,Product_221,2024-05-25,149,0.04,327.63,44,372,0.12,Books,Asia,0.0461,0.34,15.67
9fe91dce-6308-443b-8d44-75d0c47f49db,Customer_14763,Product_661,2024-04-15,197,0.22,801.93,4,494,0.01,Books,North America,0.1286,0.58,74.59
4df862e5-8f00-4576-af73-76df10cc8c16,Customer_3049,Product_591,2024-04-10,156,0.18,78.47,4,497,0.01,Home Appliances,Asia,0.0374,0.16,5.98
afb2feca-3331-427d-bdd3-960e3a638d08,Customer_4579,Product_370,2024-01-19,172,0.0,927.72,28,379,0.07,Toys,Asia,0.0656,1.76,115.46
7447d344-c7ff-49ae-a0ef-d48038ee76c6,Customer_7915,Product_743,2024-08-24,174,0.07,619.63,21,371,0.06,Home Appliances,Europe,0.0129,1.99,25.67
c5ab41a2-a6eb-4205-a85d-1c5fe6ce40e8,Customer_17379,Product_962,2023-12-20,198,0.04,463.05,28,25,1.12,Electronics,Europe,0.1717,0.59,101.3
6824dfb2-ae36-4d5b-a555-7a6e2433b35d,Customer_15817,Product_852,2024-02-22,183,0.04,1220.2,30,101,0.3,Clothing,Europe,0.0214,0.19,4.07
e890b86a-ece9-46b2-9a8c-0482f64f86f3,Customer_9939,Product_261,2023-12-18,192,0.17,316.26,41,191,0.21,Toys,Europe,0.0559,1.19,66.52
269814f5-6d6a-4630-9ac0-6f8c55d543e1,Customer_8220,Product_603,2024-04-06,181,0.22,503.76,47,222,0.21,Electronics,Asia,0.1445,1.29,186.4
67489a3f-7d4a-4633-9432-c22b56724657,Customer_6964,Product_809,2024-05-15,193,0.12,386.66,5,315,0.02,Books,North America,0.1524,0.65,99.06
82233c1d-f487-43c3-b914-4511ca134aac,Customer_16164,Product_357,2024-05-20,237,0.14,148.5,5,365,0.01,Electronics,North America,0.0983,1.94,190.7
0638c84d-cadf-45e4-b1b7-47b2a8bc3082,Customer_13790,Product_119,2024-02-29,167,0.08,1715.69,17,96,0.18,Clothing,Asia,0.1456,0.26,37.86
b985b189-5ffd-4bdf-9977-cb6e66777593,Customer_1393,Product_202,2024-06-21,222,0.1,118.02,33,351,0.09,Toys,North America,0.1803,0.29,52.29
6b53734b-6f34-4ddf-981e-5b7786388eaa,Customer_9215,Product_102,2024-05-03,159,0.09,692.22,29,104,0.28,Home Appliances,Asia,0.0197,0.25,4.92
ac48de2b-b4c5-444a-b6e0-bde6f74a1081,Customer_14606,Product_586,2024-09-27,175,0.21,403.82,14,275,0.05,Home Appliances,Europe,0.1471,1.38,203.0
6e4f3664-0146-4f8f-95ae-33f589006e3a,Customer_13954,Product_900,2024-12-01,191,0.14,855.05,46,110,0.42,Toys,Europe,0.1888,1.78,336.06
9e35f51e-4682-4697-922b-00e09bde8e73,Customer_7322,Product_677,2024-08-24,182,0.05,533.29,45,145,0.31,Clothing,Europe,0.0964,0.25,24.1
